Date,ConfirmedCases,ConfirmedDeaths,StringencyIndex_Average,GovernmentResponseIndex_Average,ContainmentHealthIndex_Average,EconomicSupportIndex
2020-11-14,1958235,43925,78.7,69.53,72.32,50
2020-11-15,1985427,44227,78.7,69.53,72.32,50
2020-11-16,1994728,44733,78.7,69.53,72.32,50
2020-11-17,2039938,45950,78.7,69.53,72.32,50
2020-11-18,2068297,46375,78.7,69.53,72.32,50
2020-11-19,2088784,46792,78.7,69.53,72.32,50
2020-11-20,2111646,47930,78.7,69.53,72.32,50
2020-11-21,2129287,48182,78.7,69.53,72.32,50
2020-11-22,2142417,48396,78.7,69.53,72.32,50
2020-11-23,2146869,48896,78.7,69.53,72.32,50
2020-11-24,2155722,49900,78.7,69.53,72.32,50
2020-11-25,2171967,50281,78.7,69.53,72.32,50
2020-11-26,2184846,50610,78.7,69.53,72.32,50
2020-11-27,2197283,51567,78.7,69.53,72.32,50
2020-11-28,2209739,51779,75,67.45,69.94,50
2020-11-29,2219502,51977,75,67.45,69.94,50
2020-11-30,2223393,52383,75,67.45,69.94,50
2020-12-01,2231344,53158,75,67.45,69.94,50
2020-12-02,2245324,53468,75,67.45,69.94,50
2020-12-03,2257894,53791,75,67.45,69.94,50
2020-12-04,2269080,54418,75,67.45,69.94,50
2020-12-05,2281889,54630,75,67.45,69.94,50
2020-12-06,2292838,54804,75,67.45,69.94,50
2020-12-07,2296249,55170,75,67.45,69.94,50
2020-12-08,2309760,56001,75,67.45,69.94,50
2020-12-09,2324300,56294,75,67.45,69.94,50
2020-12-10,2337594,56584,75,67.45,69.94,50
2020-12-11,2350923,57211,75,67.45,69.94,50
2020-12-12,2364740,57404,75,67.45,69.94,50
2020-12-13,2376228,57554,75,67.45,69.94,50
2020-12-14,2379291,57925,75,67.45,69.94,50
2020-12-15,2390419,58712,63.89,61.2,62.8,50
2020-12-16,2407983,59001,63.89,61.2,62.8,50
2020-12-17,2426063,59259,63.89,61.2,62.8,50
2020-12-18,2441737,59869,63.89,61.2,62.8,50
2020-12-19,2458839,60056,63.89,61.2,62.8,50
2020-12-20,2471458,60186,63.89,61.2,62.8,50
2020-12-21,2477255,60537,63.89,61.2,62.8,50
2020-12-22,2488889,61339,63.89,61.2,62.8,50
2020-12-23,2503693,61614,63.89,61.2,62.8,50
2020-12-24,2525234,61904,63.89,61.2,62.8,50
2020-12-25,2545358,62063,63.89,61.2,62.8,50
2020-12-26,2548388,62209,63.89,61.2,62.8,50
2020-12-27,2556621,62382,63.89,61.2,62.8,50
2020-12-28,2559575,62745,63.89,61.2,62.8,50
2020-12-29,2570767,63713,63.89,61.2,62.8,50
2020-12-30,2597124,64016,63.89,61.2,62.8,50
2020-12-31,2616902,64267,63.89,61.2,62.8,50
2021-01-01,2636045,64399,63.89,61.2,62.8,50
2021-01-02,2639404,64555,63.89,61.2,62.8,50
2021-01-03,2651893,64671,63.89,61.2,62.8,50
2021-01-04,2655915,65049,63.89,61.2,62.8,50
2021-01-05,2676195,65915,63.89,63.7,65.65,50
2021-01-06,2701215,66197,63.89,63.7,65.65,50
2021-01-07,2722728,66472,63.89,63.7,65.65,50
2021-01-08,2742349,67062,63.89,63.7,65.65,50
2021-01-09,2762120,67229,63.89,63.7,65.65,50
2021-01-10,2777921,67380,63.89,63.7,65.65,50
2021-01-11,2781503,67690,63.89,63.7,65.65,50
2021-01-12,2800770,68431,63.89,63.7,65.65,50
2021-01-13,2824473,68660,63.89,63.7,65.65,50
2021-01-14,2845701,68942,63.89,63.7,65.65,50
2021-01-15,2866413,69576,63.89,63.7,65.65,50
2021-01-16,2887532,69766,63.89,63.7,65.65,50
2021-01-17,2903975,69906,63.89,63.7,65.65,50
2021-01-18,2907711,70309,63.89,63.7,65.65,50
2021-01-19,2931050,70963,63.89,63.7,65.65,50
2021-01-20,2957547,71273,63.89,63.7,65.65,50
2021-01-21,2979915,71619,63.89,63.7,65.65,50
2021-01-22,3002910,72268,63.89,63.7,65.65,50
2021-01-23,3026320,72497,63.89,63.7,65.65,50
2021-01-24,3044358,72668,63.89,63.7,65.65,50
2021-01-25,3048598,73113,63.89,63.7,65.65,50
2021-01-26,3070458,73725,63.89,63.7,65.65,50
2021-01-27,3097374,74075,63.89,63.7,65.65,50
2021-01-28,3120634,74418,63.89,63.7,65.65,50
2021-01-29,3143417,75238,63.89,63.7,65.65,50
2021-01-30,3167274,75478,63.89,63.7,65.65,50
2021-01-31,3186354,75673,63.89,63.7,65.65,50
2021-02-01,3190701,76128,63.89,63.7,65.65,50
2021-02-02,3213360,76852,63.89,63.7,65.65,50
2021-02-03,3239256,77209,63.89,63.7,65.65,50
2021-02-04,3238798,77205,63.89,63.7,65.65,50
2021-02-05,3284085,78211,63.89,63.7,65.65,50
2021-02-06,3303273,78401,63.89,63.7,65.65,50
2021-02-07,3322988,78572,63.89,63.7,65.65,50
2021-02-08,3327305,79030,60.19,62.86,64.7,50
2021-02-09,3345558,79752,60.19,62.86,64.7,50
2021-02-10,3370645,80045,60.19,62.86,64.7,50
2021-02-11,3390952,80404,60.19,62.86,64.7,50
2021-02-12,3410996,81046,60.19,62.86,64.7,50
2021-02-13,3431805,81244,60.19,62.86,64.7,50
2021-02-14,3447518,81405,60.19,62.86,64.7,50
2021-02-15,3451894,81817,60.19,62.86,64.7,50
2021-02-16,3471268,82399,60.19,62.86,64.7,50
2021-02-17,3495775,82705,60.19,62.86,64.7,50
2021-02-18,3517177,82975,60.19,62.86,64.7,50
2021-02-19,3541282,83542,60.19,62.86,64.7,50
2021-02-20,3562707,83693,60.19,62.86,64.7,50
2021-02-21,3584326,83852,60.19,62.86,64.7,50
2021-02-22,3588972,84185,60.19,62.86,64.7,50
2021-02-23,3608271,84610,60.19,62.86,64.7,50
2021-02-24,3639501,84884,60.19,62.86,64.7,50
2021-02-25,3664050,85141,60.19,62.86,64.7,50
2021-02-26,3689034,85676,70.37,68.59,71.25,50
2021-02-27,3712474,85858,70.37,68.59,71.25,50
2021-02-28,3732426,85980,70.37,68.59,71.25,50
2021-03-01,3736390,86347,70.37,68.59,71.25,50
2021-03-02,3759247,86764,60.19,62.86,64.7,50
2021-03-03,3785326,87079,60.19,62.86,64.7,50
2021-03-04,3810605,87372,60.19,62.86,64.7,50
2021-03-05,3833572,87796,70.37,68.59,71.25,50
2021-03-06,3856182,87958,70.37,68.59,71.25,50
2021-03-07,3878007,88088,70.37,68.59,71.25,50
2021-03-08,3883334,88444,70.37,68.59,71.25,50
2021-03-09,3906363,88811,62.04,63.91,65.89,50
2021-03-10,3935990,89142,62.04,63.91,65.89,50
2021-03-11,3963156,89395,62.04,63.91,65.89,50
2021-03-12,3988194,89618,62.04,63.91,65.89,50
2021-03-13,4017844,89787,70.37,68.59,71.25,50
2021-03-14,4043769,89927,70.37,68.59,71.25,50
2021-03-15,4050010,90252,62.04,63.91,65.89,50
2021-03-16,4080012,90660,62.04,63.91,65.89,50
2021-03-17,4117650,90885,62.04,63.91,65.89,50
2021-03-18,4152604,91148,62.04,63.91,65.89,50
2021-03-19,4187630,91433,70.37,68.59,71.25,50
2021-03-20,4222935,91600,70.37,68.59,71.25,50
2021-03-21,4252919,91737,70.37,68.59,71.25,50
2021-03-22,4268711,92080,70.37,68.59,71.25,50
2021-03-23,4283389,92367,70.37,68.59,71.25,50
2021-03-24,4347614,92594,70.37,68.59,71.25,50
2021-03-25,4393255,92819,70.37,68.59,71.25,50
2021-03-26,4434884,93714,68.52,67.55,70.06,50
2021-03-27,4477503,93904,68.52,67.55,70.06,50
2021-03-28,4513685,94028,68.52,67.55,70.06,50
2021-03-29,4522779,94388,68.52,67.55,70.06,50
2021-03-30,4553481,94769,68.52,67.55,70.06,50
2021-03-31,4611392,95052,68.52,67.55,70.06,50
2021-04-01,4661841,95356,68.52,67.55,70.06,50
2021-04-02,4708648,95683,68.52,67.55,70.06,50
2021-04-03,4707488,95861,68.52,67.55,70.06,50
2021-04-04,4788117,96046,68.52,67.55,70.06,50
2021-04-05,4799078,96243,71.3,69.11,71.85,50
2021-04-06,4807123,96672,75,71.2,74.23,50
2021-04-07,4807123,97080,75,71.2,74.23,50
2021-04-08,4903965,97422,75,71.2,74.23,50
2021-04-09,4903965,97746,75,71.2,74.23,50
2021-04-10,4903965,97942,75,71.2,74.23,50
2021-04-11,5021865,98118,75,71.2,74.23,50
2021-04-12,5030401,98503,75,72.45,75.65,50
2021-04-13,5068534,98836,75,72.45,75.65,50
2021-04-14,5111882,99133,75,72.45,75.65,50
2021-04-15,5149776,99427,75,72.45,75.65,50
2021-04-16,5186109,99758,75,72.45,75.65,50
2021-04-17,5221888,99947,75,72.45,75.65,50
2021-04-18,5249622,100075,75,72.45,75.65,50
2021-04-19,5256318,100522,75,72.45,75.65,50
2021-04-20,5300321,100909,75,72.45,75.65,50
2021-04-21,5334144,101215,75,72.45,75.65,50
2021-04-22,5367544,101498,75,72.45,75.65,50
2021-04-23,5399600,101830,75,72.45,75.65,50
2021-04-24,5432085,102046,75,72.45,75.65,50
2021-04-25,5456417,102190,75,72.45,75.65,50
2021-04-26,5460793,102567,75,72.45,75.65,50
2021-04-27,5490025,102907,75,72.45,75.65,50
2021-04-28,5521227,103219,75,72.45,75.65,50
2021-04-29,5547670,103525,75,72.45,75.65,50
2021-04-30,5571804,103815,75,72.45,75.65,50
2021-05-01,5597295,104007,75,72.45,75.65,50
2021-05-02,5605532,104093,75,72.45,75.65,50
2021-05-03,5609292,104404,63.89,66.2,68.51,50
2021-05-04,5633509,104658,63.89,66.2,68.51,50
2021-05-05,5658254,104900,63.89,66.2,68.51,50
2021-05-06,5679730,105119,63.89,66.2,68.51,50
2021-05-07,5698706,105370,63.89,66.2,68.51,50
2021-05-08,5718165,105530,63.89,66.2,68.51,50
2021-05-09,5727293,105645,63.89,66.2,68.51,50
2021-05-10,5730585,105937,63.89,66.2,68.51,50
2021-05-11,5750098,106186,63.89,66.2,68.51,50
2021-05-12,5770128,106350,63.89,66.2,68.51,50
2021-05-13,5789589,106481,63.89,66.2,68.51,50
2021-05-14,5796058,106652,63.89,66.2,68.51,50
2021-05-15,5811711,106764,63.89,66.2,68.51,50
2021-05-16,5825659,106845,63.89,66.2,68.51,50
2021-05-17,5829009,107041,63.89,66.2,68.51,50
2021-05-18,5845010,107256,63.89,66.2,68.51,50
2021-05-19,5863138,107390,54.63,60.99,62.56,50
2021-05-20,5514022,107522,54.63,60.99,62.56,50
2021-05-21,5526555,107645,54.63,60.99,62.56,50
2021-05-22,5538938,107732,54.63,60.99,62.56,50
2021-05-23,5547914,107789,54.63,60.99,62.56,50
2021-05-24,5550143,107851,54.63,60.99,62.56,50
2021-05-25,5552977,108071,54.63,60.99,62.56,50
2021-05-26,5564217,108201,54.63,60.99,62.56,50
2021-05-27,5578150,108343,54.63,60.99,62.56,50
2021-05-28,5588981,108466,54.63,60.99,62.56,50
2021-05-29,5600353,108534,54.63,60.99,62.56,50
2021-05-30,5608347,108576,54.63,60.99,62.56,50
2021-05-31,5609558,108700,54.63,62.24,63.99,50
2021-06-01,5619133,108834,54.63,62.24,63.99,50
2021-06-02,5619133,108913,54.63,62.24,63.99,50
2021-06-03,5634526,108982,54.63,62.24,63.99,50
2021-06-04,5641296,109069,54.63,62.24,63.99,50
2021-06-05,5647950,109126,54.63,62.24,63.99,50
2021-06-06,5652705,109144,54.63,62.24,63.99,50
2021-06-07,5653678,109208,54.63,62.24,63.99,50
2021-06-08,5659478,109278,54.63,62.24,63.99,50
2021-06-09,5663717,109331,54.07,61.93,63.63,50
2021-06-10,5667993,109398,54.06,61.92,63.62,50
2021-06-11,5671864,109472,54.04,61.91,63.61,50
2021-06-12,5675604,109503,54.04,61.91,63.61,50
2021-06-13,5678209,109509,54.03,61.9,63.61,50
2021-06-14,5678893,109572,54.02,61.9,63.6,50
2021-06-15,5681846,109649,54,61.89,63.59,50
2021-06-16,5683536,109685,53.99,61.88,63.58,50
2021-06-17,5685387,109741,53.97,58.74,60,50
2021-06-18,5688557,109808,53.95,58.73,59.98,50
2021-06-19,5691181,109830,53.94,58.72,59.98,50
2021-06-20,5692996,109844,46.53,54.56,55.21,50
2021-06-21,5692968,109878,46.51,54.55,55.2,50
2021-06-22,5694975,109928,46.49,54.54,55.18,50
2021-06-23,5696069,109955,46.47,54.53,55.17,50
2021-06-24,5698076,109999,46.45,54.52,55.16,50
2021-06-25,5699818,110032,46.43,54.51,55.15,50
2021-06-26,5701946,110044,46.42,54.5,55.14,50
2021-06-27,5703524,110061,46.41,54.5,55.13,50
2021-06-28,5703780,110105,46.39,54.49,55.12,50
2021-06-29,5705863,110138,46.37,54.47,55.11,50
2021-06-30,5707142,110161,44.96,53.68,54.2,50
2021-07-01,5709806,110190,44.94,53.67,54.19,50
2021-07-02,5712276,110213,44.92,53.66,54.18,50
2021-07-03,5715282,110230,44.91,53.65,54.17,50
2021-07-04,5717831,110239,44.9,53.64,54.16,50
2021-07-05,5718270,110270,44.88,53.63,54.15,50
2021-07-06,5720593,110297,44.87,53.62,54.14,50
2021-07-07,5724395,110319,44.85,53.61,54.13,50
2021-07-08,5728837,110344,44.83,53.6,54.12,50
2021-07-09,5733214,110360,42.95,52.54,52.91,50
2021-07-10,5737910,110379,42.94,52.54,52.9,50
2021-07-11,5742166,110383,42.94,52.53,52.9,50
2021-07-12,5742783,110406,42.92,54.09,54.67,50
2021-07-13,5749593,110456,42.89,54.08,54.66,50
2021-07-14,5749593,110450,42.89,54.07,54.66,50
2021-07-15,5760374,110464,42.87,54.06,54.64,50
2021-07-16,5771282,110486,42.84,54.05,54.63,50
2021-07-17,5782231,110502,41.69,53.4,53.88,50
2021-07-18,5794763,110507,41.68,53.39,53.88,50
2021-07-19,5796453,110519,41.64,53.37,53.86,50
2021-07-20,5814442,110548,41.6,53.35,53.83,50
2021-07-21,5834523,110558,37.34,50.95,51.09,50
2021-07-22,5856432,110569,37.25,50.9,51.03,50
2021-07-23,5875702,110605,37.15,50.84,50.97,50
2021-07-24,5901326,110627,37.09,50.81,50.93,50
2021-07-25,5916568,110633,37.07,50.8,50.92,50
2021-07-26,5919170,110670,36.99,52.84,53.25,50
2021-07-27,5946041,110695,36.92,52.8,53.2,50
2021-07-28,5971078,110728,36.85,52.76,53.16,50
2021-07-29,5996132,110751,36.78,52.72,53.11,50
2021-07-30,6020331,110813,36.71,52.68,53.07,50
2021-07-31,6043802,110856,36.67,52.66,53.04,50
2021-08-01,6063402,110874,36.66,52.65,53.03,50
2021-08-02,6063402,110897,36.6,52.62,53,50
2021-08-03,6084067,110941,36.54,52.59,52.96,50
2021-08-04,6111503,110972,36.5,52.56,52.93,50
2021-08-05,6137948,111024,36.44,52.53,52.9,50
2021-08-06,6161967,111077,36.38,52.5,52.85,50
2021-08-07,6187722,111109,36.34,52.47,52.83,50
2021-08-08,6208172,111137,36.32,52.47,52.82,50
2021-08-09,6211471,111198,47.25,58.61,59.84,50
2021-08-10,6232682,111247,47.07,58.51,59.72,50
2021-08-11,6260194,111289,46.91,58.42,59.62,50
2021-08-12,6288585,111365,46.74,58.32,59.51,50
2021-08-13,6314823,111454,46.56,58.22,59.4,50
2021-08-14,6339250,111507,46.44,58.16,59.32,50
2021-08-15,6360422,111551,46.41,58.14,59.3,50
2021-08-16,6366015,111576,46.21,58.03,59.17,50
2021-08-17,6378738,111659,46.01,57.91,59.04,50
2021-08-18,6406369,111761,45.81,57.8,58.91,50
2021-08-19,6430319,111890,45.6,57.68,58.78,50
2021-08-20,6450822,111941,45.38,57.56,58.64,50
2021-08-21,6473458,112070,45.23,57.48,58.54,50
2021-08-22,6490758,112185,45.18,57.45,58.51,50
2021-08-23,6492581,112247,44.96,57.32,58.37,50
2021-08-24,6517026,112362,44.73,57.19,58.22,50
2021-08-25,6537883,112430,44.52,57.07,58.08,50
2021-08-26,6557287,112551,44.31,56.95,57.95,50
2021-08-27,6557287,112650,44.07,56.82,57.79,50
2021-08-28,6591438,112604,43.92,56.73,57.7,50
2021-08-29,6605068,112657,43.86,56.7,57.66,50
2021-08-30,6605068,112694,43.66,56.59,57.53,50
2021-08-31,6605068,112824,43.46,56.48,57.4,50
2021-09-01,6635813,112905,44.94,54.19,58.36,25
2021-09-02,6649966,113014,44.78,54.09,58.25,25
2021-09-03,6662874,113042,44.58,53.98,58.13,25
2021-09-04,6676210,113125,44.44,53.9,58.03,25
2021-09-05,6686620,113174,44.4,53.88,58.01,25
2021-09-06,6688909,113291,44.28,53.81,57.93,25
2021-09-07,6702711,113385,44.16,53.75,57.85,25
2021-09-08,6702711,113385,44.02,53.67,57.77,25
2021-09-09,6720301,113475,43.91,53.61,57.69,25
2021-09-10,6730199,113569,43.77,53.53,57.61,25
2021-09-11,6739800,113615,43.66,53.47,57.53,25
2021-09-12,6747479,113644,43.64,53.45,57.52,25
2021-09-13,6748770,113711,43.55,54.18,58.36,25
2021-09-14,6759097,113805,43.46,54.14,58.3,25
2021-09-15,6759097,113805,43.35,54.07,58.23,25
2021-09-16,6771911,113836,43.27,54.03,58.18,25
2021-09-17,6778846,113923,43.17,53.97,58.11,25
2021-09-18,6786260,113965,43.07,53.92,58.05,25
2021-09-19,6792074,113993,43.06,53.91,58.04,25
2021-09-20,6792074,113993,43,53.87,58,25
2021-09-21,6798722,114097,42.93,53.83,57.96,25
2021-09-22,6805130,114148,42.83,53.78,57.9,25
2021-09-23,6810965,114209,42.77,53.74,57.86,25
2021-09-24,6816844,114262,42.68,53.7,57.8,25
2021-09-25,6822060,114262,42.6,53.65,57.75,25
2021-09-26,6826766,114276,42.59,52.09,55.95,25
2021-09-27,6827408,114347,42.54,52.05,55.92,25
2021-09-28,6834025,114394,42.49,52.03,55.88,25
2021-09-29,6838988,114430,42.42,51.99,55.84,25
2021-09-30,6843836,114491,42.38,51.96,55.81,25
2021-10-01,6848693,114538,42.3,51.92,55.77,25
2021-10-02,6853641,114568,42.25,51.89,55.73,25
2021-10-03,6857385,114577,42.24,51.11,54.84,25
2021-10-04,6857921,114620,42.21,51.09,54.81,25
2021-10-05,6862305,114660,42.16,51.06,54.78,25
2021-10-06,6865914,114679,42.11,51.03,54.75,25
2021-10-07,6870807,114712,42.07,51.01,54.72,25
2021-10-08,6874967,114750,42,50.97,54.68,25
2021-10-09,6879701,114765,41.96,50.95,54.66,25
2021-10-10,6883692,114773,41.96,50.95,54.65,25
2021-10-11,6884812,114808,41.93,50.93,54.63,25
2021-10-12,6890619,114860,41.89,50.91,54.61,25
2021-10-13,6890619,114860,41.85,50.89,54.58,25
2021-10-14,6899839,114887,41.81,50.87,54.56,25
2021-10-15,6905628,114921,41.76,50.84,54.53,25
2021-10-16,6910527,114936,41.73,50.82,54.51,25
2021-10-17,6914305,114941,41.73,50.82,54.5,25
2021-10-18,6915362,114987,41.7,50.8,54.49,25
2021-10-19,6920457,115001,41.67,50.78,54.47,25
2021-10-20,6926248,115024,41.64,50.77,54.45,25
2021-10-21,6932261,115061,41.6,50.75,54.43,25
2021-10-22,6937872,115084,41.56,50.73,54.4,25
2021-10-23,6944163,115107,41.53,50.71,54.38,25
2021-10-24,6949168,115111,41.53,50.71,54.38,25
2021-10-25,6950451,115154,41.5,50.69,54.36,25
2021-10-26,6956491,115182,41.48,50.68,54.35,25
2021-10-27,6963019,115215,41.45,50.66,54.33,25
2021-10-28,6968918,115243,41.43,50.65,54.31,25
2021-10-29,6975016,115260,41.4,50.63,54.29,25
2021-10-30,6982376,115282,41.37,50.62,54.28,25
2021-10-31,6988705,115294,41.37,50.62,54.27,25
2021-11-01,6990332,115296,41.36,50.61,54.27,25
2021-11-02,6992339,115383,41.34,50.6,54.25,25
2021-11-03,7002389,115418,41.3,50.58,54.23,25
2021-11-04,7011068,115457,41.28,50.57,54.22,25
2021-11-05,7019847,115481,41.25,50.55,54.2,25
2021-11-06,7029452,115506,41.22,50.53,54.18,25
2021-11-07,7037999,115516,41.22,50.53,54.18,25
2021-11-08,7039756,115558,41.2,50.52,54.16,25
2021-11-09,7051795,115597,41.16,50.5,54.14,25
2021-11-10,7062794,115630,41.13,50.48,54.12,25
2021-11-11,7075244,115643,41.12,50.48,54.12,25
2021-11-12,7079005,115691,41.09,50.46,54.09,25
2021-11-13,7093651,115707,41.06,50.45,54.08,25
2021-11-14,7106147,115724,41.06,50.44,54.08,25
2021-11-15,7109125,115795,41.04,51.21,54.95,25
2021-11-16,7128903,115842,41.01,51.19,54.93,25
2021-11-17,7149118,115898,40.97,51.17,54.91,25
2021-11-18,7168026,115947,40.94,51.16,54.89,25
2021-11-19,7188721,115994,40.9,51.13,54.86,25
2021-11-20,7211399,116017,40.88,51.12,54.85,25
2021-11-21,7231148,116032,40.87,51.12,54.85,25
2021-11-22,7235966,116127,40.85,51.11,54.83,25
2021-11-23,7266361,116210,40.82,51.09,54.81,25
2021-11-24,7296757,116289,40.78,51.07,54.79,25
2021-11-25,7330086,116356,40.75,51.05,54.77,25
2021-11-26,7364380,116416,40.7,51.02,54.74,25
2021-11-27,7401437,116448,40.67,51,54.72,25
2021-11-28,7433018,116469,40.66,51,54.71,25
2021-11-29,7441297,116591,40.62,50.98,54.69,25
2021-11-30,7486179,116702,40.58,50.95,54.66,25
2021-12-01,7535587,116793,40.53,50.92,54.62,25
2021-12-02,7583957,116895,40.48,50.9,54.59,25
2021-12-03,7633529,117016,40.42,50.86,54.55,25
2021-12-04,7684993,117064,42.33,53.49,57.56,25
2021-12-05,7727146,117091,42.32,53.49,57.56,25
2021-12-06,7738424,117283,42.27,53.46,57.53,25
2021-12-07,7794665,117447,42.22,53.43,57.49,25
2021-12-08,7855841,117579,42.16,53.4,57.46,25
2021-12-09,7912490,117706,44.72,54.84,59.11,25
2021-12-10,7967415,117851,44.65,54.81,59.07,25
2021-12-11,8021334,117918,44.61,54.78,59.04,25
2021-12-12,8065182,117966,44.6,54.78,59.03,25
2021-12-13,8076647,118201,44.54,54.75,59,25
2021-12-14,8136637,118357,44.48,54.71,58.96,25
2021-12-15,8202064,118504,44.41,54.67,58.91,25
2021-12-16,8262620,118676,44.34,54.63,58.87,25
2021-12-17,8320607,118836,44.27,54.59,58.82,25
2021-12-18,8379143,118921,44.22,54.57,58.79,25
2021-12-19,8427616,118996,44.21,54.56,58.78,25
2021-12-20,8442487,119212,44.15,54.52,58.75,25
2021-12-21,8515067,119439,44.09,54.49,58.71,25
2021-12-22,8599161,119608,44.03,54.46,58.67,25
2021-12-23,8685716,119773,43.99,54.43,58.64,25
2021-12-24,8779840,119940,43.97,54.42,58.63,25
2021-12-25,8884451,120024,43.97,54.42,58.63,25
2021-12-26,8912148,120120,43.96,54.42,58.62,25
2021-12-27,8941762,120365,43.91,54.39,58.59,25
2021-12-28,9121078,120659,43.86,54.36,58.56,25
2021-12-29,9323371,120832,43.81,54.33,58.53,25
2021-12-30,9529614,121012,43.76,54.31,58.5,25
2021-12-31,9761814,121201,43.75,54.3,58.49,25
2022-01-01,9980940,121311,43.74,54.3,58.49,25
2022-01-02,10039372,121402,43.74,54.29,58.48,25
2022-01-03,10106833,121672,48.33,56.87,61.42,25
2022-01-04,10371017,122014,48.29,56.84,61.39,25
2022-01-05,10693911,122250,48.25,56.82,61.37,25
2022-01-06,10952698,122454,48.21,56.8,61.34,25
2022-01-07,11275841,122640,48.16,56.77,61.31,25
2022-01-08,11579510,122782,48.13,56.76,61.29,25
2022-01-09,11875607,122872,48.12,56.75,61.29,25
2022-01-10,11963184,123151,48.09,56.73,61.27,25
2022-01-11,12322734,123490,48.05,56.71,61.24,25
2022-01-12,12655210,123714,48.02,56.69,61.22,25
2022-01-13,12956857,123938,47.98,56.67,61.2,25
2022-01-14,13279505,124129,47.94,56.65,61.17,25
2022-01-15,13604085,124277,47.92,56.64,61.16,25
2022-01-16,13882214,124358,47.91,56.63,61.15,25
2022-01-17,13971316,124654,47.89,56.62,61.14,25
2022-01-18,14432833,125029,47.86,56.61,61.12,25
2022-01-19,14864061,125029,47.84,56.59,61.11,25
2022-01-20,15254588,125462,47.82,56.58,61.09,25
2022-01-21,15652063,125690,47.79,56.57,61.08,25
2022-01-22,16041383,125857,47.77,56.56,61.06,25
2022-01-23,16342997,125972,47.77,56.55,61.06,25
2022-01-24,16446852,126358,44.9,54.94,59.22,25
2022-01-25,16948487,126825,44.87,54.93,59.2,25
2022-01-26,17310548,127032,44.83,54.91,59.18,25
2022-01-27,17696796,127295,44.81,54.89,59.17,25
2022-01-28,18048584,127557,44.77,54.87,59.14,25
2022-01-29,18380982,127735,44.74,54.85,59.12,25
2022-01-30,18630430,127862,44.73,54.85,59.11,25
2022-01-31,18713087,128210,44.71,54.84,59.1,25
2022-02-01,19112755,128567,44.68,54.82,59.08,25
2022-02-02,19378646,128804,44.65,53.24,57.28,25
2022-02-03,19649274,129058,44.62,53.23,57.26,25
2022-02-04,19890150,129411,44.59,53.21,57.24,25
2022-02-05,20104692,129581,44.56,53.19,57.22,25
2022-02-06,20260131,129710,44.56,53.19,57.22,25
2022-02-07,20303662,130125,44.53,53.18,57.2,25
2022-02-08,20538622,130816,44.51,53.16,57.19,25
2022-02-09,20504667,130779,44.48,53.15,57.17,25
2022-02-10,20834193,131421,44.46,53.13,57.15,25
2022-02-11,20957064,131672,44.43,53.12,57.14,25
2022-02-12,21075675,131833,44.4,53.11,57.12,25
2022-02-13,21162237,131940,44.4,53.1,57.12,25
2022-02-14,21186090,132323,44.38,53.09,57.11,25
2022-02-15,21186090,132323,44.36,53.08,57.09,25
2022-02-16,21397630,132932,30.04,45.02,47.88,25
2022-02-17,21489937,133219,30.02,45.01,47.87,25
2022-02-18,21572490,133523,29.99,45,47.85,25
2022-02-19,21649042,133670,29.97,44.98,47.84,25
2022-02-20,21708045,133671,29.97,44.98,47.84,25
2022-02-21,21717576,133671,29.95,44.97,47.83,25
2022-02-22,21801326,134292,29.94,44.96,47.82,25
2022-02-23,21866657,134493,29.91,44.95,47.8,25
2022-02-24,21933357,134772,29.9,44.95,47.8,25
2022-02-25,21991477,134960,29.88,44.93,47.78,25
2022-02-26,22045100,135061,29.87,44.93,47.77,25
2022-02-27,22087700,135137,29.87,44.93,47.77,25
2022-02-28,22098808,135360,29.86,44.92,47.77,25
2022-03-01,22166213,135520,29.85,44.92,47.76,25
2022-03-02,22223910,135706,29.83,44.91,47.75,25
2022-03-03,22282571,135885,29.83,44.9,47.75,25
2022-03-04,22340070,136065,29.82,44.9,47.74,25
2022-03-05,22393748,136185,29.81,44.89,47.73,25
2022-03-06,22439076,136217,29.81,44.89,47.73,25
2022-03-07,22450311,136391,29.8,44.89,47.73,25
2022-03-08,22530160,136539,29.8,44.89,47.73,25
2022-03-09,22599285,136694,29.79,44.88,47.72,25
2022-03-10,22668331,136798,29.78,44.88,47.72,25
2022-03-11,22741033,136947,29.78,44.88,47.72,25
2022-03-12,22811557,136997,29.77,44.87,47.71,25
2022-03-13,22870593,137025,29.77,44.87,47.71,25
2022-03-14,22889446,137210,18.83,35.6,40.68,0
2022-03-15,22995380,137342,18.83,35.6,40.68,0
2022-03-16,23101166,137515,18.83,35.59,40.68,0
2022-03-17,23201324,137630,18.83,35.59,40.68,0
2022-03-18,23297675,137739,18.83,35.59,40.67,0
2022-03-19,23395779,137801,18.83,35.59,40.67,0
2022-03-20,23477062,137831,18.83,35.59,40.67,0
2022-03-21,23496196,137978,18.83,35.59,40.67,0
2022-03-22,23676973,138111,18.83,33.51,38.29,0
2022-03-23,23822533,138212,18.83,33.51,38.29,0
2022-03-24,23962674,138323,18.83,33.51,38.29,0
2022-03-25,24101868,138443,18.83,33.51,38.29,0
2022-03-26,24241385,138510,18.82,33.51,38.29,0
2022-03-27,24351559,138551,18.82,33.51,38.29,0
2022-03-28,24376241,138695,18.82,33.51,38.29,0
2022-03-29,24583965,138852,18.82,33.5,38.29,0
